,subject,session,f1,f2,f3,f4,f5,f6,f7,f8
57,sb2,se2,41.41432182798835,10.658868634210805,0.4988048377586293,-1.038440927559876,7.939868174874462,1.4634874098318997,-0.6353528966227047,-0.46008052790406495
58,sb2,se2,-3.623955518886421,20.155565023710245,0.4751764772932337,-0.8740218405507614,10.186345944670554,4.623169767886752,0.7141829696769869,0.5112987795939263
59,sb2,se2,6.393536598950763,18.511550706981907,-0.5857035464209271,-0.4703841479303086,9.749773779452717,3.0362338762475587,0.659633582390084,0.5562530713016569
60,sb2,se2,-14.760663785418002,27.651213621216478,0.46236670243412353,-0.9943674549365205,14.31514310697629,4.7330420483779125,0.13312309490541427,-0.8009295384811925
61,sb2,se2,-8.450067093516987,15.738236364302857,0.05128851878755171,-1.259007612858078,20.691113741676244,5.0919593134929375,0.046678437908130796,-1.3111738140083178
62,sb2,se2,1.7796970167372261,16.861391842212836,1.1884234952469968,0.4871177906444353,12.258502925190426,5.506524581897438,0.8127991450200575,0.7480527629345857
63,sb2,se2,6.635137317563146,10.298259073496032,-2.070638362771047,4.2048950805078995,6.996726185788984,4.82009287697792,1.3554950891439521,1.2880580417883074
64,sb2,se2,10.727013833047245,21.790778303933703,-0.6848003791173943,-0.6814202537362881,15.512914261024312,4.0399399807859515,-0.30874438223115214,-0.16452341324449282
65,sb2,se2,38.653488090990336,5.845812719657429,0.09173643067037289,-0.5176640909642125,7.758664302287184,2.967687074230616,0.6992590473578807,-0.9838183481255958
66,sb2,se2,-37.13310548520641,8.60533682871041,-0.24801708266406522,-0.5987234554211054,14.508799196439751,4.686762768023364,-0.3011996050819804,-1.452421356987212
67,sb2,se2,-10.458857756753838,13.199849817743038,1.5490219621561536,1.4551248780686121,7.444010548220641,3.3794793606359055,0.9345053677998805,0.44665806806515373
68,sb2,se2,-11.203848162146263,23.942958518643128,0.3166301556902168,-1.066080773072303,11.95682376473076,5.325489210660183,0.951606765489409,0.0642700852178919
69,sb2,se2,11.974432185881021,11.548325899591518,-0.10659790446481437,-0.924105957485847,14.784509336626904,3.6074458287607425,0.8458878164598548,-0.45385599924195397
70,sb2,se2,1.4690823091604748,11.694579287358831,0.2420768931418212,-0.8894212383479685,16.0499917736154,4.31539100607861,-0.15231352655627717,-0.9025819544367666
71,sb2,se2,-3.872399203197515,24.360573349833285,0.5310166303440416,-0.9972495447353866,7.470501192797847,3.2535135922039937,1.0556466893320209,0.85142520975351
72,sb2,se2,14.264304682776155,24.330644836321788,-0.5106461201402238,-0.7611483182668448,7.773700262116716,3.436773634223355,1.2052210911677257,1.6231299540003494
73,sb2,se2,12.649570536139215,16.842903151110566,-1.501777335083559,1.5757831737816446,9.754177572035283,4.039631313661738,-0.0267446683197065,-0.9104184400166448
74,sb2,se2,-5.680640405901711,13.040893464161215,0.8295796913294002,-0.4117562633982845,4.839223198745483,1.7124236924186762,0.8161076298576502,0.5003416493933082
75,sb2,se2,31.47617128410155,14.193586217259199,0.14348230000698367,-1.1086590164546288,17.892849455367163,3.95213756612715,0.9437808745451971,0.08941598877545509
76,sb2,se2,0.2455381759013894,12.133768535770633,0.4436940153003748,-0.5671194490156979,14.859829328639618,6.290036354288608,0.3439812434379257,-0.9844669703521545
77,sb2,se2,-0.06753832464215466,10.251923130096865,-0.23960392906407857,2.7393368603053867,3.170650083916664,1.918334236239732,2.656661843729216,10.702974339014023
78,sb2,se2,1.1772693616493617,12.85069435123349,0.9524604138860273,2.7445279569878887,10.72807332581718,4.038483952035911,0.14702645654433752,-0.5818416615284425
79,sb2,se2,2.1057157547700522,11.581253536733605,0.8517020875619332,1.875428669329878,5.368041383117089,3.072789564281799,1.6902216607934781,3.3220691684954335
80,sb2,se2,-0.46442794155883954,5.993875463875273,-0.6098974993022777,1.3952668841903808,13.396264119595173,4.68551466397929,-0.08114498743677526,-0.7681074534071746
81,sb2,se2,-15.35491290666602,22.008912259184797,-0.11134716250936917,-0.9441355969520542,13.961151191694023,4.18199526866208,0.38100810180544953,-0.47764423573707493
82,sb2,se2,3.270054110831116,17.204264716093267,-0.09594743222824027,0.26410402212662687,11.822003206068182,5.397466205653844,0.6217911007960879,0.17650566868514295
83,sb2,se2,-0.881867137632299,13.590914462819226,-0.08890355504990484,1.1999446710078496,9.03838354197297,3.070826389920346,1.0343821978620362,4.524318822247417
84,sb2,se2,-3.0153619038865815,11.770190190225414,-0.34048044589666954,-0.14079332529020405,11.448592141534087,3.3684662470139113,0.7868464922748853,1.8390164047322566
85,sb2,se2,4.1575911581105025,15.095593491184697,1.4308591152167784,2.1175917424954704,8.465136633700403,4.473965353409052,0.6739062799540885,0.06629364319753561
86,sb2,se2,0.7209678721713126,9.293933031663398,0.17532122531282637,-0.32409233400775284,11.600753411886346,4.664918759464119,0.23946314538275357,-0.755758954520263
87,sb2,se2,0.11258307976663076,12.939679163922893,-0.09388518703506081,0.5579331591596848,7.166655356468882,4.745312177655631,1.3283768866312946,0.7686786733826225
88,sb2,se2,-4.410000080143048,15.968993280796944,-1.024721510124003,1.4656928411947314,7.784475787529987,3.4188402507374933,1.2581220356527778,2.4956509266496987
89,sb2,se2,1.173454351630331,10.144947553285908,-0.16449686753212855,1.2854652842657819,9.211359651889792,3.011699940868184,0.641785063553294,0.6117533396704542
90,sb2,se2,-0.7415645206401766,11.294259827091059,-0.17528007785338087,0.5075628733050643,10.457290133308105,4.569295575407836,0.5974454374912281,-0.24353006983942338
91,sb2,se2,-2.37018942706649,10.746221687422087,-0.4107021857899001,0.22204583977346726,11.74005692470525,5.005962828653414,0.025230610573910357,-1.1449325111069877
